t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2022-11-13","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","148.2"
"2022-11-13","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","98.1"
"2022-11-12","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","115.7"
"2022-11-12","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","91.9"
"2022-11-12","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1545"
"2022-11-11","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","139.2"
"2022-11-11","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1695"
"2022-11-11","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","84.2"
"2022-11-10","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","93.4"
"2022-11-10","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","196.9"
"2022-11-10","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1618"
"2022-11-09","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","173.5"
"2022-11-09","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1405"
"2022-11-09","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","70"
"2022-11-09","Onion","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","6"
"2022-11-08","Onion","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","6"
"2022-11-08","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","45.6"
"2022-11-08","Onion","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","1501"
"2022-11-08","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","179.1"
"2022-11-07","Onion","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","7.9"
"2022-11-07","Onion","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","17.1"
