t,cmdty,state_id,state,market_id,market_name,state_name,district_id,district_name,qty
"2024-12-25","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","20.7"
"2024-12-25","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","36.2"
"2024-12-24","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","133.4"
"2024-12-24","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","3"
"2024-12-24","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","23.9"
"2024-12-24","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","58.1"
"2024-12-23","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","2.5"
"2024-12-23","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","29.1"
"2024-12-23","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","47.7"
"2024-12-22","Green Chilli","36","Telangana","1119","Gudimalkapur","Telangana","536","Hyderabad","53.5"
"2024-12-22","Green Chilli","36","Telangana","8299","Mahboob Manison","Telangana","536","Hyderabad","4"
"2024-12-22","Green Chilli","36","Telangana","4294","Erragadda(Rythu Bazar)","Telangana","536","Hyderabad","6.2"
"2024-12-22","Green Chilli","36","Telangana","3815","L B Nagar","Telangana","536","Hyderabad","16.6"
"2024-12-22","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","81"
"2024-12-21","Green Chilli","36","Telangana","2046","Bowenpally","Telangana","536","Hyderabad","154"
